TXN_ID,DATE,STORE_HUB,SKU_NAME,UNITS_SOLD,PRICE_TAG
RETAIL_02557,2024-10-15,Sydney-GeorgeSt,AirPods Max,9.0,2715.702647567948
RETAIL_02558,2024-08-12,London-RegentSt,iPhone 15 Pro,6.0,2415.6300036466805
RETAIL_02559,2024-07-21,London-RegentSt,Vision Pro,4.0,2001.161994017751
RETAIL_02560,2024-10-08,NYC-FifthAve,Vision Pro,9.0,2305.892439598501
RETAIL_02561,2024-12-13,London-RegentSt,Apple Watch Ultra,7.0,1616.4563305167403
RETAIL_02562,2024-12-11,Paris-Opera,iPad Pro,3.0,-180.22246329430743
RETAIL_02563,2024-07-07,Paris-Opera,Vision Pro,7.0,2791.6112268144866
RETAIL_02564,2024-10-21,London-RegentSt,MacBook Air M3,6.0,3773.575178294128
RETAIL_02565,2024-09-27,London-RegentSt,iPad Pro,6.0,2952.4374104146173
RETAIL_02566,2024-08-08,London-RegentSt,iPad Pro,1.0,2080.61980494249
RETAIL_02567,2024-07-29,NYC-FifthAve,iPhone 15 Pro,5.0,876.9456838292535
RETAIL_02568,2024-11-03,Tokyo-Ginza,Apple Watch Ultra,5.0,3420.653859760772
RETAIL_02569,2024-11-12,London-RegentSt,iPhone 15 Pro,5.0,-247.18142348497528
RETAIL_02570,2024-07-20,London-RegentSt,AirPods Max,4.0,3190.4566878040205
RETAIL_02571,2024-07-18,Tokyo-Ginza,Vision Pro,3.0,3576.794125052745
RETAIL_02572,2024-10-15,Paris-Opera,iPad Pro,6.0,3682.1564050104907
RETAIL_02573,2024-07-20,Paris-Opera,AirPods Max,3.0,180.72299834515127
RETAIL_02574,2024-10-28,London-RegentSt,AirPods Max,1.0,3867.0921451429485
RETAIL_02575,2024-08-23,London-RegentSt,iPhone 15 Pro,7.0,3694.628341371269
RETAIL_02576,2024-08-05,Tokyo-Ginza,iPhone 15 Pro,2.0,3756.573977685717
RETAIL_02577,2024-09-26,Tokyo-Ginza,AirPods Max,6.0,3197.5697016485583
RETAIL_02578,2024-11-29,Tokyo-Ginza,MacBook Air M3,5.0,-288.6831350486996
RETAIL_02579,2024-07-26,Sydney-GeorgeSt,MacBook Air M3,3.0,3178.784584325117
RETAIL_02580,2024-09-26,NYC-FifthAve,iPad Pro,9.0,169.12214799603464
RETAIL_02581,2024-08-26,Sydney-GeorgeSt,Vision Pro,9.0,2876.8927693767414
RETAIL_02582,2024-11-03,Tokyo-Ginza,AirPods Max,1.0,-82.29394507374047
RETAIL_02583,2024-12-08,London-RegentSt,Vision Pro,1.0,2522.083284895919
RETAIL_02584,2024-07-29,Paris-Opera,iPhone 15 Pro,1.0,2960.306233030095
RETAIL_02585,2024-12-20,Tokyo-Ginza,Apple Watch Ultra,3.0,3020.3264405910786
RETAIL_02586,2024-09-15,Tokyo-Ginza,MacBook Air M3,9.0,2630.1540319424475
RETAIL_02587,2024-08-17,London-RegentSt,MacBook Air M3,1.0,1734.3667960455664
RETAIL_02588,2024-11-17,Tokyo-Ginza,Vision Pro,5.0,3132.303950428252
RETAIL_02589,2024-10-01,London-RegentSt,Apple Watch Ultra,1.0,1116.734853892279
RETAIL_02590,2024-07-26,Sydney-GeorgeSt,Vision Pro,1.0,443.95508338503384
RETAIL_02591,2024-09-09,Tokyo-Ginza,iPhone 15 Pro,5.0,3795.8363435401043
RETAIL_02592,2024-08-23,Tokyo-Ginza,AirPods Max,3.0,372.3021879320147
RETAIL_02593,2024-08-01,Sydney-GeorgeSt,iPhone 15 Pro,5.0,2969.1382419305323
RETAIL_02594,2024-08-28,Tokyo-Ginza,MacBook Air M3,6.0,-316.10371343653003
RETAIL_02595,2024-07-04,Tokyo-Ginza,iPad Pro,5.0,2451.6280457096022
RETAIL_02596,2024-11-02,London-RegentSt,MacBook Air M3,3.0,1911.4608050109032
RETAIL_02597,2024-08-22,Sydney-GeorgeSt,iPad Pro,6.0,874.4708637047304
RETAIL_02598,2024-09-10,Tokyo-Ginza,MacBook Air M3,4.0,1616.8835183925162
RETAIL_02599,2024-08-20,NYC-FifthAve,Apple Watch Ultra,6.0,770.0617400566439
RETAIL_02600,2024-10-15,Sydney-GeorgeSt,Vision Pro,9.0,3574.2879132921203
RETAIL_02601,2024-10-26,Paris-Opera,Vision Pro,2.0,484.92143223320056
RETAIL_02602,2024-10-15,NYC-FifthAve,iPhone 15 Pro,,3407.7735079184877
RETAIL_02603,2024-11-07,Sydney-GeorgeSt,iPhone 15 Pro,6.0,-86.30009629809012
RETAIL_02604,2024-11-29,London-RegentSt,AirPods Max,2.0,1015.4884765263209
RETAIL_02605,2024-08-31,Paris-Opera,Vision Pro,7.0,2495.8692504374576
RETAIL_02606,2024-09-12,London-RegentSt,MacBook Air M3,1.0,-247.23538511273247
RETAIL_02607,2024-10-14,NYC-FifthAve,AirPods Max,4.0,-94.09153736814847
RETAIL_02608,2024-11-17,Sydney-GeorgeSt,AirPods Max,6.0,392.70491821431176
RETAIL_02609,2024-11-03,NYC-FifthAve,AirPods Max,7.0,1945.9163309899973
RETAIL_02610,2024-12-11,NYC-FifthAve,AirPods Max,1.0,2478.8380837635327
RETAIL_02611,2024-09-09,Tokyo-Ginza,iPad Pro,5.0,854.1364989964213
RETAIL_02612,2024-09-21,NYC-FifthAve,MacBook Air M3,8.0,3137.0994718666925
RETAIL_02613,2024-10-01,London-RegentSt,MacBook Air M3,8.0,2829.253564060563
RETAIL_02614,2024-07-02,Sydney-GeorgeSt,AirPods Max,2.0,313.33312469595603
RETAIL_02615,2024-08-12,Tokyo-Ginza,iPhone 15 Pro,8.0,1729.2892366608767
RETAIL_02616,2024-10-25,Tokyo-Ginza,iPhone 15 Pro,,1831.7302943562736
RETAIL_02617,2024-12-15,Sydney-GeorgeSt,iPad Pro,6.0,159.36403580231388
RETAIL_02618,2024-08-20,London-RegentSt,AirPods Max,5.0,289.00942367923494
RETAIL_02619,2024-11-02,Sydney-GeorgeSt,AirPods Max,1.0,250.0016045871065
RETAIL_02620,2024-10-13,Tokyo-Ginza,iPad Pro,3.0,905.5667130608726
RETAIL_02621,2024-09-25,Sydney-GeorgeSt,Apple Watch Ultra,,616.7781391376848
RETAIL_02622,2024-10-21,Tokyo-Ginza,MacBook Air M3,4.0,3155.3538256708134
RETAIL_02623,2024-07-22,Tokyo-Ginza,iPhone 15 Pro,2.0,111.59780039422742
RETAIL_02624,2024-07-30,Tokyo-Ginza,iPhone 15 Pro,2.0,131.105551729946
RETAIL_02625,2024-11-13,Sydney-GeorgeSt,iPhone 15 Pro,7.0,2589.919816301652
RETAIL_02626,2024-11-05,London-RegentSt,iPad Pro,8.0,2057.5301724671845
RETAIL_02627,2024-07-04,Tokyo-Ginza,Apple Watch Ultra,6.0,1449.1084539831952
RETAIL_02628,2024-09-05,Tokyo-Ginza,AirPods Max,8.0,3005.4347588719306
RETAIL_02629,2024-09-19,Tokyo-Ginza,Vision Pro,2.0,1454.9809891110283
RETAIL_02630,2024-10-15,NYC-FifthAve,Vision Pro,2.0,2746.8915129574684
RETAIL_02631,2024-10-14,Paris-Opera,AirPods Max,6.0,3799.6965871026723
RETAIL_02632,2024-08-01,NYC-FifthAve,Apple Watch Ultra,8.0,2172.555191474985
RETAIL_02633,2024-09-17,London-RegentSt,iPad Pro,6.0,920.8834066256045
RETAIL_02634,2024-08-29,NYC-FifthAve,iPhone 15 Pro,2.0,2856.624676399346
RETAIL_02635,2024-12-12,Tokyo-Ginza,AirPods Max,8.0,2373.8086396233157
RETAIL_02636,2024-08-14,London-RegentSt,Vision Pro,9.0,481.9533745870309
RETAIL_02637,2024-07-25,Paris-Opera,Apple Watch Ultra,1.0,1772.1553756614258
RETAIL_02638,2024-12-27,Tokyo-Ginza,AirPods Max,8.0,1620.2901556692677
RETAIL_02639,2024-12-18,Sydney-GeorgeSt,Vision Pro,3.0,3801.2302717957855
RETAIL_02640,2024-09-27,Tokyo-Ginza,Apple Watch Ultra,1.0,-486.4641774767537
RETAIL_02641,2024-09-16,Sydney-GeorgeSt,AirPods Max,1.0,3262.5099992673872
RETAIL_02642,2024-09-25,Tokyo-Ginza,MacBook Air M3,1.0,41.700600442607765
RETAIL_02643,2024-10-17,Tokyo-Ginza,iPad Pro,9.0,-381.02052616739104
RETAIL_02644,2024-10-27,Paris-Opera,iPhone 15 Pro,8.0,670.421710784942
RETAIL_02645,2024-08-31,Sydney-GeorgeSt,AirPods Max,7.0,-86.1884252394969
RETAIL_02646,2024-08-16,Sydney-GeorgeSt,AirPods Max,1.0,3767.445939994179
RETAIL_02647,2024-09-06,Tokyo-Ginza,MacBook Air M3,9.0,3004.3800592943176
RETAIL_02648,2024-10-07,London-RegentSt,MacBook Air M3,9.0,3519.7042688599695
RETAIL_02649,2024-07-23,Sydney-GeorgeSt,MacBook Air M3,5.0,1034.9619867482734
RETAIL_02650,2024-08-04,NYC-FifthAve,iPhone 15 Pro,,1478.5279234515228
RETAIL_02651,2024-12-05,Sydney-GeorgeSt,iPhone 15 Pro,8.0,1461.3077409260118
RETAIL_02652,2024-10-04,NYC-FifthAve,Vision Pro,5.0,388.8199297898558
RETAIL_02653,2024-10-07,Sydney-GeorgeSt,Apple Watch Ultra,3.0,1804.4363085481023
RETAIL_02654,2024-09-26,NYC-FifthAve,iPhone 15 Pro,8.0,483.55155342283444
RETAIL_02655,2024-12-08,Tokyo-Ginza,Vision Pro,2.0,1220.4599856013817
RETAIL_02656,2024-10-03,Paris-Opera,Apple Watch Ultra,4.0,3880.8441660553726
RETAIL_02657,2024-08-20,NYC-FifthAve,MacBook Air M3,3.0,1109.8659686883525
RETAIL_02658,2024-10-03,Tokyo-Ginza,iPhone 15 Pro,4.0,101.43709695129735
RETAIL_02659,2024-07-09,Tokyo-Ginza,iPhone 15 Pro,5.0,1497.6603994613365
RETAIL_02660,2024-07-23,Paris-Opera,Apple Watch Ultra,3.0,2339.431893433594
RETAIL_02661,2024-07-04,London-RegentSt,MacBook Air M3,2.0,2397.563767461111
RETAIL_02662,2024-09-21,London-RegentSt,MacBook Air M3,2.0,2809.7785846855454
RETAIL_02663,2024-07-16,NYC-FifthAve,MacBook Air M3,3.0,-158.2248413854287
RETAIL_02664,2024-07-30,London-RegentSt,Apple Watch Ultra,1.0,328.6141594187642
RETAIL_02665,2024-08-02,Tokyo-Ginza,Apple Watch Ultra,3.0,3372.84382955078
RETAIL_02666,2024-11-02,NYC-FifthAve,iPad Pro,8.0,1594.7974747688704
RETAIL_02667,2024-12-04,NYC-FifthAve,iPhone 15 Pro,4.0,2712.1458880480327
RETAIL_02668,2024-09-19,NYC-FifthAve,Apple Watch Ultra,7.0,547.044410557042
RETAIL_02669,2024-07-09,Paris-Opera,iPhone 15 Pro,5.0,1509.3658419800659
RETAIL_02670,2024-11-19,Sydney-GeorgeSt,iPad Pro,9.0,1864.56178104042
RETAIL_02671,2024-10-08,NYC-FifthAve,Vision Pro,1.0,3841.7325254641655
RETAIL_02672,2024-07-25,NYC-FifthAve,iPhone 15 Pro,1.0,1261.6113646245262
RETAIL_02673,2024-07-29,Tokyo-Ginza,Apple Watch Ultra,8.0,550.6427818095101
RETAIL_02674,2024-09-23,Sydney-GeorgeSt,MacBook Air M3,8.0,1914.0034240819086
RETAIL_02675,2024-07-22,London-RegentSt,MacBook Air M3,4.0,1115.423221111535
RETAIL_02676,2024-11-21,Sydney-GeorgeSt,iPad Pro,8.0,1010.2920462784732
RETAIL_02677,2024-10-10,Paris-Opera,AirPods Max,2.0,731.4944637389772
RETAIL_02678,2024-10-24,Tokyo-Ginza,MacBook Air M3,5.0,34.22067145537687
RETAIL_02679,2024-09-06,London-RegentSt,iPad Pro,4.0,3484.523133379412
RETAIL_02680,2024-08-10,Paris-Opera,MacBook Air M3,9.0,1268.374823356215
RETAIL_02681,2024-07-20,London-RegentSt,Vision Pro,6.0,771.877856543749
RETAIL_02682,2024-12-26,London-RegentSt,MacBook Air M3,2.0,-333.3719506517521
RETAIL_02683,2024-09-13,Sydney-GeorgeSt,Apple Watch Ultra,5.0,2857.8518160894114
RETAIL_02684,2024-09-09,Sydney-GeorgeSt,Vision Pro,4.0,1733.0718064762277
RETAIL_02685,2024-10-18,London-RegentSt,Vision Pro,5.0,2538.398514270702
RETAIL_02686,2024-10-09,Tokyo-Ginza,AirPods Max,2.0,2343.917148690244
RETAIL_02687,2024-12-22,Paris-Opera,AirPods Max,7.0,495.03741054386546
RETAIL_02688,2024-10-20,Paris-Opera,MacBook Air M3,5.0,2210.7063264032986
RETAIL_02689,2024-12-07,Paris-Opera,iPhone 15 Pro,9.0,989.1503852511744
RETAIL_02690,2024-09-25,London-RegentSt,iPad Pro,3.0,711.8764021569796
RETAIL_02691,2024-08-01,NYC-FifthAve,MacBook Air M3,,3237.59563309417
RETAIL_02692,2024-11-26,London-RegentSt,Vision Pro,7.0,3359.936663151061
RETAIL_02693,2024-09-18,London-RegentSt,iPhone 15 Pro,3.0,857.6169002869149
RETAIL_02694,2024-12-19,Tokyo-Ginza,iPad Pro,6.0,2377.3759454361048
RETAIL_02695,2024-09-23,London-RegentSt,iPad Pro,4.0,266.97107264258636
RETAIL_02696,2024-10-10,Sydney-GeorgeSt,Vision Pro,6.0,-182.9432532835528
RETAIL_02697,2024-11-03,Paris-Opera,iPad Pro,2.0,947.4480716476903
RETAIL_02698,2024-07-13,Tokyo-Ginza,AirPods Max,2.0,3775.1053885491483
RETAIL_02699,2024-08-07,London-RegentSt,iPad Pro,7.0,362.2648924654286
RETAIL_02700,2024-10-20,Sydney-GeorgeSt,Vision Pro,3.0,2886.3764516992724
RETAIL_02701,2024-09-28,Paris-Opera,MacBook Air M3,4.0,1102.3299571044774
RETAIL_02702,2024-10-10,London-RegentSt,iPad Pro,8.0,-396.06294512017075
RETAIL_02703,2024-07-02,London-RegentSt,Vision Pro,5.0,3959.066466189378
RETAIL_02704,2024-09-30,Paris-Opera,Vision Pro,9.0,1752.8588317671001
RETAIL_02705,2024-12-25,London-RegentSt,iPad Pro,4.0,1667.707392449894
RETAIL_02706,2024-08-14,London-RegentSt,Vision Pro,6.0,219.53663811290437
RETAIL_02707,2024-08-10,NYC-FifthAve,Apple Watch Ultra,4.0,454.56128346686626
RETAIL_02708,2024-08-20,NYC-FifthAve,MacBook Air M3,2.0,847.9168600672363
RETAIL_02709,2024-12-13,Paris-Opera,iPad Pro,2.0,3873.7706691469666
RETAIL_02710,2024-08-27,Sydney-GeorgeSt,AirPods Max,3.0,3155.8225227312873
RETAIL_02711,2024-12-16,Tokyo-Ginza,Vision Pro,8.0,3302.9571054146145
RETAIL_02712,2024-10-19,Paris-Opera,iPhone 15 Pro,8.0,1580.738432992085
RETAIL_02713,2024-07-28,Tokyo-Ginza,AirPods Max,3.0,1268.2618616568031
RETAIL_02714,2024-12-01,Sydney-GeorgeSt,Apple Watch Ultra,4.0,850.1221371673842
RETAIL_02715,2024-09-21,London-RegentSt,AirPods Max,6.0,1229.3815584697743
RETAIL_02716,2024-07-14,NYC-FifthAve,Apple Watch Ultra,1.0,3548.6857706699843
RETAIL_02717,2024-12-23,Paris-Opera,MacBook Air M3,2.0,3485.3923734312766
RETAIL_02718,2024-09-22,Sydney-GeorgeSt,iPad Pro,,2713.4032114491697
RETAIL_02719,2024-12-01,Sydney-GeorgeSt,iPad Pro,6.0,69.60792960680476
RETAIL_02720,2024-09-18,Sydney-GeorgeSt,AirPods Max,4.0,439.66703946679627
RETAIL_02721,2024-09-17,Sydney-GeorgeSt,iPhone 15 Pro,8.0,1064.093805739555
RETAIL_02722,2024-10-19,London-RegentSt,iPad Pro,8.0,1980.1578665061847
RETAIL_02723,2024-10-30,NYC-FifthAve,AirPods Max,6.0,2107.0631778304933
RETAIL_02724,2024-09-27,Sydney-GeorgeSt,MacBook Air M3,6.0,2027.9566700869073
RETAIL_02725,2024-07-04,Paris-Opera,iPhone 15 Pro,9.0,3253.413083378351
RETAIL_02726,2024-12-25,Tokyo-Ginza,Apple Watch Ultra,6.0,1977.1370262767223
RETAIL_02727,2024-11-20,Sydney-GeorgeSt,Apple Watch Ultra,3.0,3427.5737703775117
RETAIL_02728,2024-07-23,NYC-FifthAve,iPhone 15 Pro,4.0,621.1651256947371
RETAIL_02729,2024-12-26,Tokyo-Ginza,Vision Pro,3.0,-152.7399786570868
RETAIL_02730,2024-08-12,Paris-Opera,iPad Pro,2.0,1633.5912627069051
RETAIL_02731,2024-12-26,Tokyo-Ginza,Apple Watch Ultra,3.0,2327.5930804161794
RETAIL_02732,2024-09-03,NYC-FifthAve,Apple Watch Ultra,8.0,3685.6874768971993
RETAIL_02733,2024-12-19,Sydney-GeorgeSt,Vision Pro,1.0,2900.9897134923854
RETAIL_02734,2024-12-16,NYC-FifthAve,Vision Pro,8.0,2422.9803279615962
RETAIL_02735,2024-09-19,NYC-FifthAve,iPhone 15 Pro,8.0,1050.5776436610518
RETAIL_02736,2024-11-06,London-RegentSt,MacBook Air M3,2.0,-366.3908221168166
RETAIL_02737,2024-11-17,Paris-Opera,iPhone 15 Pro,3.0,2724.2201603586473
RETAIL_02738,2024-07-23,Sydney-GeorgeSt,Apple Watch Ultra,6.0,1676.4498205809632
RETAIL_02739,2024-08-31,London-RegentSt,MacBook Air M3,9.0,-393.0675970187734
RETAIL_02740,2024-11-02,London-RegentSt,MacBook Air M3,4.0,3429.8169934014154
RETAIL_02741,2024-08-19,Sydney-GeorgeSt,AirPods Max,,1283.3684774266942
RETAIL_02742,2024-12-14,Sydney-GeorgeSt,iPhone 15 Pro,,719.4019628141725
RETAIL_02743,2024-09-21,Paris-Opera,iPad Pro,3.0,1544.3360995424596
RETAIL_02744,2024-07-20,NYC-FifthAve,Vision Pro,5.0,2694.993072565814
RETAIL_02745,2024-08-06,Tokyo-Ginza,MacBook Air M3,1.0,-19.93012646760735
RETAIL_02746,2024-08-27,Paris-Opera,Apple Watch Ultra,1.0,3432.429186931597
RETAIL_02747,2024-12-16,Paris-Opera,Apple Watch Ultra,4.0,2438.719337921009
RETAIL_02748,2024-08-01,Tokyo-Ginza,Vision Pro,9.0,2781.1252736286137
RETAIL_02749,2024-10-19,Paris-Opera,iPad Pro,7.0,749.3415205077858
RETAIL_02750,2024-11-15,London-RegentSt,AirPods Max,5.0,1720.9087439441469
RETAIL_02751,2024-07-12,Sydney-GeorgeSt,MacBook Air M3,3.0,2012.8520940889634
RETAIL_02752,2024-11-29,Tokyo-Ginza,Vision Pro,4.0,3577.8561066669804
RETAIL_02753,2024-11-28,London-RegentSt,Apple Watch Ultra,2.0,3169.3974700722742
RETAIL_02754,2024-12-17,Tokyo-Ginza,iPad Pro,8.0,1069.0274072634543
RETAIL_02755,2024-12-08,Paris-Opera,iPhone 15 Pro,1.0,1480.0095754408806
RETAIL_02756,2024-07-20,Sydney-GeorgeSt,iPhone 15 Pro,8.0,157.43913003926457
RETAIL_02757,2024-10-29,Tokyo-Ginza,Vision Pro,,-386.7777955119101
RETAIL_02758,2024-09-03,NYC-FifthAve,AirPods Max,1.0,3611.0460832253584
RETAIL_02759,2024-09-22,London-RegentSt,iPad Pro,2.0,-268.21154091927394
RETAIL_02760,2024-08-17,London-RegentSt,iPhone 15 Pro,,3271.9284696517057
RETAIL_02761,2024-10-28,NYC-FifthAve,MacBook Air M3,9.0,2470.0454017932097
RETAIL_02762,2024-12-15,London-RegentSt,iPad Pro,8.0,2015.374904161854
RETAIL_02763,2024-08-15,London-RegentSt,iPad Pro,2.0,2703.8252824769625
RETAIL_02764,2024-08-06,Paris-Opera,MacBook Air M3,7.0,602.8413767187042
RETAIL_02765,2024-10-30,Paris-Opera,Apple Watch Ultra,2.0,1040.273467508387
RETAIL_02766,2024-07-08,NYC-FifthAve,iPad Pro,1.0,3966.853134945107
RETAIL_02767,2024-10-24,Sydney-GeorgeSt,Apple Watch Ultra,5.0,1569.92705319568
RETAIL_02768,2024-09-15,Paris-Opera,Vision Pro,4.0,1624.6518312195367
RETAIL_02769,2024-08-24,Tokyo-Ginza,Vision Pro,1.0,1516.506008038213
RETAIL_02770,2024-07-09,Paris-Opera,iPhone 15 Pro,2.0,1576.2072840001742
RETAIL_02771,2024-07-17,Tokyo-Ginza,iPhone 15 Pro,3.0,364.74063216783316
RETAIL_02772,2024-12-01,Paris-Opera,Apple Watch Ultra,3.0,274.9795422717568
RETAIL_02773,2024-11-27,Tokyo-Ginza,MacBook Air M3,3.0,1138.9411581427307
RETAIL_02774,2024-11-26,Paris-Opera,AirPods Max,4.0,3732.290412248193
RETAIL_02775,2024-10-03,London-RegentSt,AirPods Max,5.0,3839.775647526766
RETAIL_02776,2024-08-25,Paris-Opera,iPad Pro,1.0,-175.3449189513991
RETAIL_02777,2024-11-29,Paris-Opera,Vision Pro,8.0,3360.4556938738306
RETAIL_02778,2024-09-25,Sydney-GeorgeSt,AirPods Max,6.0,19.44750853441235
RETAIL_02779,2024-09-09,Paris-Opera,Vision Pro,8.0,-360.5510378719411
RETAIL_02780,2024-10-01,Paris-Opera,iPad Pro,4.0,412.5954127678518
RETAIL_02781,2024-09-10,Sydney-GeorgeSt,iPad Pro,5.0,915.0718178819664
RETAIL_02782,2024-12-27,NYC-FifthAve,AirPods Max,,2775.582864942919
RETAIL_02783,2024-09-10,Sydney-GeorgeSt,Vision Pro,4.0,2072.8591287183694
RETAIL_02784,2024-08-29,London-RegentSt,Vision Pro,2.0,2577.834826703908
RETAIL_02785,2024-09-19,Tokyo-Ginza,Apple Watch Ultra,6.0,1312.4341831609727
RETAIL_02786,2024-11-28,Sydney-GeorgeSt,AirPods Max,8.0,1337.787973328754
RETAIL_02787,2024-12-25,Tokyo-Ginza,iPad Pro,3.0,2501.0945137013196
RETAIL_02788,2024-09-13,Tokyo-Ginza,MacBook Air M3,8.0,1673.8173172601132
RETAIL_02789,2024-10-22,NYC-FifthAve,AirPods Max,9.0,3490.339330952923
RETAIL_02790,2024-07-02,NYC-FifthAve,Apple Watch Ultra,1.0,118.51370319454827
RETAIL_02791,2024-08-21,Tokyo-Ginza,MacBook Air M3,1.0,2080.9615990483417
RETAIL_02792,2024-11-30,Paris-Opera,iPad Pro,2.0,-169.38368508105913
RETAIL_02793,2024-08-19,Paris-Opera,iPad Pro,9.0,47.16305229603938
RETAIL_02794,2024-12-19,Paris-Opera,AirPods Max,6.0,526.0255481101569
RETAIL_02795,2024-11-09,Tokyo-Ginza,Vision Pro,5.0,678.5867296771128
RETAIL_02796,2024-08-30,Paris-Opera,iPad Pro,6.0,2025.802707114602
RETAIL_02797,2024-09-02,Paris-Opera,Vision Pro,7.0,1453.8692342758902
RETAIL_02798,2024-09-23,Sydney-GeorgeSt,Apple Watch Ultra,5.0,3155.4934826052845
RETAIL_02799,2024-08-27,Tokyo-Ginza,iPhone 15 Pro,5.0,9.679230709455908
RETAIL_02800,2024-10-15,NYC-FifthAve,Vision Pro,4.0,3289.9246076241575
RETAIL_02801,2024-10-21,NYC-FifthAve,MacBook Air M3,5.0,519.910481904342
RETAIL_02802,2024-07-24,Paris-Opera,Apple Watch Ultra,1.0,2006.841233129298
RETAIL_02803,2024-08-23,Paris-Opera,Vision Pro,8.0,2978.176110431348
RETAIL_02804,2024-07-08,Sydney-GeorgeSt,Vision Pro,3.0,-67.8343465337694
RETAIL_02805,2024-10-15,Paris-Opera,iPhone 15 Pro,4.0,1608.2272470355265
RETAIL_02806,2024-10-18,Tokyo-Ginza,iPhone 15 Pro,9.0,1408.4036932047952
RETAIL_02807,2024-11-10,Paris-Opera,AirPods Max,2.0,-123.8885741065173
RETAIL_02808,2024-11-21,NYC-FifthAve,iPhone 15 Pro,8.0,-207.56033578409716
RETAIL_02809,2024-07-30,NYC-FifthAve,Vision Pro,8.0,2080.1326598942837
RETAIL_02810,2024-11-07,Tokyo-Ginza,AirPods Max,4.0,16.803184928745054
RETAIL_02811,2024-10-10,Tokyo-Ginza,iPhone 15 Pro,6.0,-173.6837741301424
RETAIL_02812,2024-10-17,NYC-FifthAve,Apple Watch Ultra,8.0,450.3620150075428
RETAIL_02813,2024-09-10,Sydney-GeorgeSt,Vision Pro,8.0,2626.7924440138954
RETAIL_02814,2024-08-13,Paris-Opera,Vision Pro,2.0,2368.619207607611
RETAIL_02815,2024-11-21,Sydney-GeorgeSt,Apple Watch Ultra,6.0,3288.508427120369
RETAIL_02816,2024-07-17,NYC-FifthAve,Apple Watch Ultra,1.0,2281.785340430505
RETAIL_02817,2024-11-22,NYC-FifthAve,Apple Watch Ultra,6.0,2443.2755436464067
RETAIL_02818,2024-10-11,Tokyo-Ginza,Vision Pro,9.0,2443.946647850239
RETAIL_02819,2024-12-23,Sydney-GeorgeSt,iPad Pro,9.0,913.9183485889025
RETAIL_02820,2024-10-30,Sydney-GeorgeSt,iPhone 15 Pro,8.0,2271.7928248453472
RETAIL_02821,2024-10-16,Tokyo-Ginza,iPad Pro,1.0,900.4601731165801
RETAIL_02822,2024-11-11,NYC-FifthAve,Vision Pro,3.0,735.6566040911109
RETAIL_02823,2024-09-20,Sydney-GeorgeSt,Apple Watch Ultra,8.0,1261.561557826906
RETAIL_02824,2024-07-24,NYC-FifthAve,iPad Pro,2.0,-53.10069486656022
RETAIL_02825,2024-10-10,Tokyo-Ginza,Apple Watch Ultra,2.0,3514.234689934722
RETAIL_02826,2024-12-08,London-RegentSt,MacBook Air M3,5.0,2661.855702746003
RETAIL_02827,2024-08-14,Sydney-GeorgeSt,Apple Watch Ultra,6.0,107.07575928103984
RETAIL_02828,2024-09-22,Paris-Opera,Apple Watch Ultra,3.0,-155.72057126206641
RETAIL_02829,2024-08-16,NYC-FifthAve,Vision Pro,1.0,1893.614910406272
RETAIL_02830,2024-07-28,Tokyo-Ginza,AirPods Max,9.0,3407.9086480025876
RETAIL_02831,2024-10-07,Paris-Opera,Vision Pro,2.0,930.7403463863152
RETAIL_02832,2024-08-17,Tokyo-Ginza,AirPods Max,7.0,368.32539339336154
RETAIL_02833,2024-11-29,London-RegentSt,Apple Watch Ultra,4.0,1013.240929336823
RETAIL_02834,2024-08-31,London-RegentSt,AirPods Max,7.0,1296.2951598896493
RETAIL_02835,2024-10-23,London-RegentSt,Apple Watch Ultra,4.0,148.87741395103183
RETAIL_02836,2024-09-21,Paris-Opera,MacBook Air M3,4.0,-164.73888941817586
RETAIL_02837,2024-07-07,Sydney-GeorgeSt,iPhone 15 Pro,5.0,1735.3905702316129
RETAIL_02838,2024-10-09,NYC-FifthAve,iPhone 15 Pro,,262.55928804696066
RETAIL_02839,2024-07-30,Sydney-GeorgeSt,iPhone 15 Pro,3.0,385.35610429053634
RETAIL_02840,2024-11-12,London-RegentSt,AirPods Max,4.0,2920.4400871980956
RETAIL_02841,2024-08-08,London-RegentSt,Vision Pro,5.0,-38.0970334458093
RETAIL_02842,2024-08-11,Tokyo-Ginza,Apple Watch Ultra,5.0,338.5510026865817
RETAIL_02843,2024-09-20,Paris-Opera,iPhone 15 Pro,7.0,1094.2328377940566
RETAIL_02844,2024-09-25,Tokyo-Ginza,Vision Pro,1.0,2738.4685418210506
RETAIL_02845,2024-07-05,Paris-Opera,iPad Pro,6.0,3092.1783428206213
RETAIL_02846,2024-09-30,NYC-FifthAve,iPad Pro,1.0,1503.1703042526303
RETAIL_02847,2024-12-18,London-RegentSt,MacBook Air M3,8.0,3024.795144452626
RETAIL_02848,2024-11-23,London-RegentSt,Apple Watch Ultra,5.0,1821.701518429723
RETAIL_02849,2024-08-15,NYC-FifthAve,Apple Watch Ultra,1.0,510.46046339673603
RETAIL_02850,2024-09-12,London-RegentSt,Apple Watch Ultra,5.0,3219.3003289353205
RETAIL_02851,2024-10-10,NYC-FifthAve,MacBook Air M3,5.0,2229.672240730364
RETAIL_02852,2024-11-27,Paris-Opera,Apple Watch Ultra,3.0,2280.5884444036124
